1)riId	2)riType	3)regulatorId	4)regulatorName	5)cnfName	19)targetTuOrGene	27)riPMIDS 
RDBECOLIRIC04850	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03234:nrfABCDEFG	11004182;11929525;7854119;8501030;9302020 
RDBECOLIRIC04851	tf-promoter	RDBECOLITFC00084	NhaR	NhaR-Na<SUP>+</SUP> DNA-binding transcriptional activator	RDBECOLITUC03235:nhaAR	11133959;1316901;37152896;8168494;8932307;9312050;34824476 
RDBECOLIRIC04852	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03235:nhaAR	8932307 
RDBECOLIRIC04853	tf-promoter	RDBECOLITFC00135	Nac	Nac	RDBECOLITUC01420:asnC-mioC	28061857;11814655 
RDBECOLIRIC04854	tf-promoter	RDBECOLITFC00135	Nac	Nac	RDBECOLITUC01420:asnC-mioC	11814655;28061857 
RDBECOLIRIC04855	tf-promoter	RDBECOLITFC00135	Nac	Nac	RDBECOLITUC01420:asnC-mioC	11814655;28061857 
RDBECOLIRIC04856	tf-promoter	RDBECOLITFC00002	AsnC	DNA-binding transcriptional dual regulator AsnC	RDBECOLITUC01420:asnC-mioC	2864330 
RDBECOLIRIC04857	tf-promoter	RDBECOLITFC00021	SdiA	SdiA	RDBECOLITUC03245:ftsQAZ	11555297 
RDBECOLIRIC04858	tf-promoter	RDBECOLITFC00021	SdiA	SdiA	RDBECOLITUC03245:ftsQAZ	11555297 
RDBECOLIRIC04859	tf-promoter	RDBECOLITFC00021	SdiA	SdiA	RDBECOLITUC03245:ftsQAZ	11555297 
RDBECOLIRIC04860	tf-promoter	RDBECOLITFC00071	SoxR	SoxR	RDBECOLITUC03246:soxS	26279566;9564045;7673113 
RDBECOLIRIC04861	tf-promoter	RDBECOLITFC00201	SoxS	SoxS	RDBECOLITUC03246:soxS	26279566;8226698 
RDBECOLIRIC04862	tf-promoter	RDBECOLITFC00063	TorR	TorR-P<SUP>asp</SUP>	RDBECOLITUC03247:torCAD	10648521;34824476 
RDBECOLIRIC04863	tf-promoter	RDBECOLITFC00063	TorR	TorR-P<SUP>asp</SUP>	RDBECOLITUC03247:torCAD	10648521;29529243;8596446;34824476 
RDBECOLIRIC04864	tf-promoter	RDBECOLITFC00063	TorR	TorR-P<SUP>asp</SUP>	RDBECOLITUC03247:torCAD	29529243;26843427;34824476 
RDBECOLIRIC04865	tf-promoter	RDBECOLITFC00063	TorR	TorR-P<SUP>asp</SUP>	RDBECOLITUC03247:torCAD	29529243;26843427;34824476 
RDBECOLIRIC04866	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03247:torCAD	3035558 
RDBECOLIRIC04867	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03248:treBC	14711822 
RDBECOLIRIC04868	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03248:treBC	7608078 
RDBECOLIRIC04869	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03248:treBC	15520470;7608078 
RDBECOLIRIC04870	tf-promoter	RDBECOLITFC00026	TreR	DNA-binding transcriptional repressor TreR	RDBECOLITUC03248:treBC	7608078;9148912 
RDBECOLIRIC04871	tf-promoter	RDBECOLITFC00026	TreR	DNA-binding transcriptional repressor TreR	RDBECOLITUC03248:treBC	7608078;9148912;34824476 
RDBECOLIRIC04872	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03253:rhaBAD	11073923;21673794;26843427 
RDBECOLIRIC04873	tf-promoter	RDBECOLITFC00160	RhaS	RhaS-L-rhamnose DNA-binding transcriptional activator	RDBECOLITUC03253:rhaBAD	10852886;17513476;8230210 
RDBECOLIRIC04874	tf-promoter	RDBECOLITFC00160	RhaS	RhaS-L-rhamnose DNA-binding transcriptional activator	RDBECOLITUC03253:rhaBAD	10464186;10852886;11073923;15342598;17513476;7966303;8230210 
RDBECOLIRIC04875	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03253:rhaBAD	10852886;8230210;21673794;26843427 
RDBECOLIRIC04876	tf-promoter	RDBECOLITFC00014	Lrp	Lrp	RDBECOLITUC03255:lysU	30420454 
RDBECOLIRIC04877	tf-promoter	RDBECOLITFC00074	MarA	MarA	RDBECOLITUC03244:zwf	10873449;10564485;8522515;8626315 
RDBECOLIRIC04878	tf-promoter	RDBECOLITFC00051	Rob	Rob	RDBECOLITUC03244:zwf	7896685;8626315 
RDBECOLIRIC04879	tf-promoter	RDBECOLITFC00201	SoxS	SoxS	RDBECOLITUC03244:zwf	11395452;26279566;10564485;7896696;8825776 
RDBECOLIRIC04880	tf-promoter	RDBECOLITFC00002	AsnC	DNA-binding transcriptional dual regulator AsnC	RDBECOLITUC03148:asnA	2864330 
RDBECOLIRIC04881	tf-promoter	RDBECOLITFC00201	SoxS	SoxS	RDBECOLITUC01797:ribA	26279566;8709966;10102373;10564485 
RDBECOLIRIC04882	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03577:arcA	21272324;8022271;23818864 
RDBECOLIRIC04883	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03546:aldA	9202484 
RDBECOLIRIC04884	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03546:aldA	16377617 
RDBECOLIRIC04885	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03546:aldA	10071223;30225374;26843427 
RDBECOLIRIC04886	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03546:aldA	10071223;30225374;26843427 
RDBECOLIRIC04887	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03546:aldA	10071223;30225374;26843427 
RDBECOLIRIC04888	tf-promoter	RDBECOLITFC00017	DnaA	DnaA-ATP	RDBECOLITUC03546:aldA	11160809 
RDBECOLIRIC04889	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03546:aldA	10071223;24699140;30225374;26843427 
RDBECOLIRIC04890	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03546:aldA	10071223;30225374;26843427 
RDBECOLIRIC04891	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC02468:ssuEADCB	10506196 
RDBECOLIRIC04892	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC02468:ssuEADCB	10506196 
RDBECOLIRIC04893	tf-promoter	RDBECOLITFC00070	Cbl	Cbl	RDBECOLITUC02468:ssuEADCB	11918818 
RDBECOLIRIC04894	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC02468:ssuEADCB	12754220 
RDBECOLIRIC04895	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC02468:ssuEADCB	10506196 
RDBECOLIRIC04896	tf-promoter	RDBECOLITFC00152	CysB	CysB-<i>O</i>-acetyl-L-serine DNA-binding transcriptional dual regulator	RDBECOLITUC02468:ssuEADCB	10506196;11918818 
RDBECOLIRIC04897	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC03687:phoH	23274360;8444794 
RDBECOLIRIC04898	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03683:cdd	1327747;2575702;21673794;26843427 
RDBECOLIRIC04899	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03683:cdd	1327747;2575702;21673794;26843427 
RDBECOLIRIC04900	tf-promoter	RDBECOLITFC00114	CytR	DNA-binding transcriptional repressor CytR	RDBECOLITUC03683:cdd	1327747;20000490;9466254;2575702;26843427 
RDBECOLIRIC04901	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC03683:cdd	1327747;2575702;21673794;26843427 
RDBECOLIRIC04902	tf-promoter	RDBECOLITFC00153	NtrC	NtrC-P<sup>asp</sup>	RDBECOLITUC00668:cbl	11121068 
RDBECOLIRIC04903	tf-promoter	RDBECOLITFC00152	CysB	CysB-<i>O</i>-acetyl-L-serine DNA-binding transcriptional dual regulator	RDBECOLITUC00668:cbl	8529872 
RDBECOLIRIC04904	tf-promoter	RDBECOLITFC00190	LrhA	LrhA	RDBECOLITUC03449:lrhA	12123461 
RDBECOLIRIC04905	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC03691:queA	1508713;21097887;34791440 
RDBECOLIRIC04906	tf-promoter	RDBECOLITFC00045	AccB	AccB	RDBECOLITUC03265:accBC	14594796 
RDBECOLIRIC04907	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03433:fimB	9352908;9595659;9922259 
RDBECOLIRIC04908	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02606:ydjM	10760155;34824476 
RDBECOLIRIC04909	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02607:insK	10760155 
RDBECOLIRIC04910	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02608:dinQ	10760155;23408903 
RDBECOLIRIC04911	tf-promoter	RDBECOLITFC00043	YeiL	YeiL	RDBECOLITUC03684:yeiL	10702265 
RDBECOLIRIC04912	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03684:yeiL	11101674 
RDBECOLIRIC04913	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC03684:yeiL	11101674 
RDBECOLIRIC04914	tf-promoter	RDBECOLITFC00014	Lrp	DNA-binding transcriptional dual regulator Lrp-L-leucine	RDBECOLITUC03684:yeiL	11101674 
RDBECOLIRIC04915	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03684:yeiL	11101674 
RDBECOLIRIC04916	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC01814:glcC	15520470 
RDBECOLIRIC04917	tf-promoter	RDBECOLITFC00200	GlcC	GlcC-glycolate DNA-binding transcriptional dual regulator	RDBECOLITUC01814:glcC	9880556 
RDBECOLIRIC04918	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03288:cydDC	16140031;24699140;34824476 
RDBECOLIRIC04919	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03288:cydDC	9335308 
RDBECOLIRIC04920	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03288:cydDC	9335308 
RDBECOLIRIC04921	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC03288:cydDC	9335308 
RDBECOLIRIC04922	tf-promoter	RDBECOLITFC00211	IHF	IHF	RDBECOLITUC01813:glcDEFGBA	9880556 
RDBECOLIRIC04923	tf-promoter	RDBECOLITFC00200	GlcC	GlcC-glycolate DNA-binding transcriptional dual regulator	RDBECOLITUC01813:glcDEFGBA	9880556 
RDBECOLIRIC04924	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC01813:glcDEFGBA	14711822;9880556;30225374;26843427;34824476 
RDBECOLIRIC04925	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC01813:glcDEFGBA	9880556;30225374;26843427;34824476 
RDBECOLIRIC04926	tf-promoter	RDBECOLITFC00123	GadRcs	GadRcs	RDBECOLITUC03485:cadBA	14702398;20435136 
RDBECOLIRIC04927	tf-promoter	RDBECOLITFC00187	GadX	GadX	RDBECOLITUC03485:cadBA	14702398 
RDBECOLIRIC04928	tf-promoter	RDBECOLITFC00204	CadC	CadC	RDBECOLITUC03485:cadBA	16491024;30740540;1370290 
RDBECOLIRIC04929	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03485:cadBA	16491024;21034467;33654727;21097887 
RDBECOLIRIC04930	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03485:cadBA	16491024;21034467;33654727;8381784;21097887 
RDBECOLIRIC04931	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03485:cadBA	16491024;21034467;33654727;8381784;21097887 
RDBECOLIRIC04932	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03485:cadBA	16491024;21034467;33654727;8381784;21097887 
RDBECOLIRIC04933	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03485:cadBA	14711822 
RDBECOLIRIC04934	tf-promoter	RDBECOLITFC00020	H-NS	H-NS	RDBECOLITUC03485:cadBA	16491024;21034467;33654727;8381784;21097887 
RDBECOLIRIC04935	tf-promoter	RDBECOLITFC00057	Cra	DNA-binding transcriptional dual regulator Cra	RDBECOLITUC03261:edd-eda	8577250;29394395;21115656;26843427;34824476 
RDBECOLIRIC04936	tf-promoter	RDBECOLITFC00177	GntR	GntR	RDBECOLITUC03261:edd-eda	1624451 
RDBECOLIRIC04937	tf-promoter	RDBECOLITFC00177	GntR	GntR	RDBECOLITUC03261:edd-eda	1624451;34824476 
RDBECOLIRIC04938	tf-promoter	RDBECOLITFC00147	DeoR	DeoR	RDBECOLITUC03469:tsx	2826388;26843427;34824476 
RDBECOLIRIC04939	tf-promoter	RDBECOLITFC00117	RcsAB	RcsAB	RDBECOLITUC03242:wza-wzb-wzc-wcaAB	9882673 
RDBECOLIRIC04940	tf-promoter	RDBECOLITFC00117	RcsAB	RcsAB	RDBECOLITUC03242:wza-wzb-wzc-wcaAB	10702265;1943696;8763957 
RDBECOLIRIC04941	tf-promoter	RDBECOLITFC00109	ArgR	DNA-binding transcriptional dual regulator ArgR	RDBECOLITUC03274:artPIQM	17074904;17850814 
RDBECOLIRIC04942	tf-promoter	RDBECOLITFC00109	ArgR	ArgR-L-arginine DNA-binding transcriptional dual regulator	RDBECOLITUC02592:artJ	17074904;17850814 
RDBECOLIRIC04943	tf-promoter	RDBECOLITFC00108	MetR	MetR-L-homocysteine	RDBECOLITUC02598:metE	2543976;2643109;2673243;7836282;34824476 
RDBECOLIRIC04944	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02598:metE	2543976 
RDBECOLIRIC04945	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02598:metE	2543976 
RDBECOLIRIC04946	tf-promoter	RDBECOLITFC00108	MetR	MetR-L-homocysteine	RDBECOLITUC02599:metR	2543976;2643109;2673243;7836282;34824476 
RDBECOLIRIC04947	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02599:metR	2543976 
RDBECOLIRIC04948	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02599:metR	2543976 
RDBECOLIRIC04949	tf-promoter	RDBECOLITFC00108	MetR	MetR-L-homocysteine	RDBECOLITUC02600:metR	2543976;2643109;2673243;7836282;34824476 
RDBECOLIRIC04950	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02600:metR	2543976 
RDBECOLIRIC04951	tf-promoter	RDBECOLITFC00218	MetJ	MetJ-SAM	RDBECOLITUC02600:metR	2543976 
RDBECOLIRIC04952	tf-promoter	RDBECOLITFC00074	MarA	MarA	RDBECOLITUC02561:rob	16478729 
RDBECOLIRIC04953	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02562:nagA	12813061 
RDBECOLIRIC04954	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02563:hemL	12813061 
RDBECOLIRIC04955	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02564:pagP	15126461 
RDBECOLIRIC04956	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02565:ybjG	15126461 
RDBECOLIRIC04957	tf-promoter	RDBECOLITFC00198	DhaR	DhaR	RDBECOLITUC02572:dhaR	15616579 
RDBECOLIRIC04958	tf-promoter	RDBECOLITFC00198	DhaR	DhaR	RDBECOLITUC02573:dhaKLM	15616579 
RDBECOLIRIC04959	tf-promoter	RDBECOLITFC00053	Fis	DNA-binding transcriptional dual regulator Fis	RDBECOLITUC02575:glnQ	7860604 
RDBECOLIRIC04960	tf-promoter	RDBECOLITFC00181	EvgA	DNA-binding transcriptional activator EvgA-phosphorylated	RDBECOLITUC02576:acrD	12951338 
RDBECOLIRIC04961	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02542:polB	1577702 
RDBECOLIRIC04962	tf-promoter	RDBECOLITFC00184	AllR	AllR-allantoin	RDBECOLITUC02543:allA	12460564;18957590;34824476 
RDBECOLIRIC04963	tf-promoter	RDBECOLITFC00184	AllR	AllR-allantoin	RDBECOLITUC02544:allS	12460564;18957590;34824476 
RDBECOLIRIC04964	tf-promoter	RDBECOLITFC00184	AllR	AllR-allantoin	RDBECOLITUC02545:gcl-hyi-glxR-ybbVW-allB-ybbY-glxK	12460564;18957590;34824476 
RDBECOLIRIC04965	tf-promoter	RDBECOLITFC00205	AllS	AllS-allantoin DNA-binding transcriptional activator	RDBECOLITUC02546:allDC-ylbA	12460564;34824476 
RDBECOLIRIC04966	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02547:yhhY	11101675;11917098;26670385 
RDBECOLIRIC04967	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02548:nohA-stfQ-tfaQ	11101675;17921503;26670385 
RDBECOLIRIC04968	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02548:nohA-stfQ-tfaQ	11101675;26670385 
RDBECOLIRIC04969	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02549:fhuF	11101675;12475930;17921503;32576675;32813023;37026477;26670385 
RDBECOLIRIC04970	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02549:fhuF	11101675;12475930;17921503;32576675;32813023;37026477;26670385 
RDBECOLIRIC04971	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02556:yrbL	12813061;15883881 
RDBECOLIRIC04972	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02557:borD	12813061 
RDBECOLIRIC04973	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02558:rstAB	12813061;15883881;17468243 
RDBECOLIRIC04974	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02559:slyB	12813061 
RDBECOLIRIC04975	tf-promoter	RDBECOLITFC00166	PhoP	DNA-binding transcriptional dual regulator PhoP-phosphorylated	RDBECOLITUC02560:slyB	12813061 
RDBECOLIRIC04976	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02534:agp	2542226 
RDBECOLIRIC04977	tf-promoter	RDBECOLITFC00057	Cra	DNA-binding transcriptional dual regulator Cra	RDBECOLITUC02535:glk	21115656;9023215;29394395;26843427;34824476 
RDBECOLIRIC04978	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03375:rpsP-rimM-trmD-rplS	12754220 
RDBECOLIRIC04979	tf-promoter	RDBECOLITFC00181	EvgA	DNA-binding transcriptional activator EvgA-phosphorylated	RDBECOLITUC02540:evgAS	12694615;9532784 
RDBECOLIRIC04980	tf-promoter	RDBECOLITFC00181	EvgA	DNA-binding transcriptional activator EvgA-phosphorylated	RDBECOLITUC02541:evgAS	12694615;9532784 
RDBECOLIRIC04981	tf-promoter	RDBECOLITFC00042	RcsB	DNA-binding transcriptional dual regulator RcsB-phosphorylated	RDBECOLITUC02516:bdm-sra	15901715 
RDBECOLIRIC04982	tf-promoter	RDBECOLITFC00092	HcaR	HcaR	RDBECOLITUC02523:hcaR	15808934 
RDBECOLIRIC04983	tf-promoter	RDBECOLITFC00092	HcaR	DNA-binding transcriptional dual regulator HcaR-3-phenylpropanoate	RDBECOLITUC02524:hcaEFCBD	15808934 
RDBECOLIRIC04984	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02525:prpR	15805526;19633077 
RDBECOLIRIC04985	tf-promoter	RDBECOLITFC00064	PrpR	DNA-binding transcriptional dual regulator PrpR-(2<i>S</i>,3<i>S</i>)-2-methylcitrate	RDBECOLITUC02525:prpR	 
RDBECOLIRIC04986	tf-promoter	RDBECOLITFC00064	PrpR	DNA-binding transcriptional dual regulator PrpR-(2<i>S</i>,3<i>S</i>)-2-methylcitrate	RDBECOLITUC02525:prpR	15805526 
RDBECOLIRIC04987	tf-promoter	RDBECOLITFC00031	KdgR	KdgR	RDBECOLITUC03564:eda	15659677 
RDBECOLIRIC04988	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03408:ackA	15988767 
RDBECOLIRIC04989	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03408:ackA	15988767 
RDBECOLIRIC04990	tf-promoter	RDBECOLITFC00143	MntR	MntR	RDBECOLITUC02530:mntH	11466284;12029030 
RDBECOLIRIC04991	tf-promoter	RDBECOLITFC00093	Fur	Fur-a [2Fe-2S] iron-sulfur cluster DNA-binding transcriptional dual regulator	RDBECOLITUC02530:mntH	11466284;12029030;37026477;26670385 
RDBECOLIRIC04992	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC03372:rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	12754220 
RDBECOLIRIC04993	tf-promoter	RDBECOLITFC00098	ArcA	DNA-binding transcriptional dual regulator ArcA-phosphorylated	RDBECOLITUC03372:rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ	15699038 
RDBECOLIRIC04994	tf-promoter	RDBECOLITFC00085	NarP	DNA-binding transcriptional dual regulator NarP-phosphorylated	RDBECOLITUC02095:hcp-hcr-poxB	15667305 
RDBECOLIRIC04995	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC02095:hcp-hcr-poxB	15667305;17449618 
RDBECOLIRIC04996	tf-promoter	RDBECOLITFC00085	NarP	DNA-binding transcriptional dual regulator NarP-phosphorylated	RDBECOLITUC02095:hcp-hcr-poxB	15667305 
RDBECOLIRIC04997	tf-promoter	RDBECOLITFC00009	NarL	DNA-binding transcriptional dual regulator NarL-phosphorylated	RDBECOLITUC02095:hcp-hcr-poxB	15667305;17449618 
RDBECOLIRIC04998	tf-promoter	RDBECOLITFC00128	FNR	DNA-binding transcriptional dual regulator FNR	RDBECOLITUC02095:hcp-hcr-poxB	15667305;17449618;23818864 
RDBECOLIRIC04999	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02515:galP	17630975;29343727;7934815;21673794;26843427 
RDBECOLIRIC05000	tf-promoter	RDBECOLITFC00033	GalS	GalS	RDBECOLITUC02515:galP	17630975;19007420;8982002 
RDBECOLIRIC05001	tf-promoter	RDBECOLITFC00033	GalS	GalS	RDBECOLITUC02515:galP	17630975;19007420;8982002 
RDBECOLIRIC05002	tf-promoter	RDBECOLITFC00088	GalR	GalR	RDBECOLITUC02515:galP	17630975;19007420;8982002 
RDBECOLIRIC05003	tf-promoter	RDBECOLITFC00088	GalR	GalR	RDBECOLITUC02515:galP	17630975;19007420;8982002 
RDBECOLIRIC05004	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC03377:ruvAB	 
RDBECOLIRIC05005	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC03377:ruvAB	2842314 
RDBECOLIRIC05006	tf-promoter	RDBECOLITFC00202	PhoB	DNA-binding transcriptional dual regulator PhoB-phosphorylated	RDBECOLITUC03569:eda	15659677 
RDBECOLIRIC05007	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02485:ruvAB	 
RDBECOLIRIC05008	tf-promoter	RDBECOLITFC00214	LexA	DNA-binding transcriptional repressor LexA	RDBECOLITUC02485:ruvAB	2842314 
RDBECOLIRIC05009	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02493:cstA	12867454;1848300;2163388;21673794;26843427 
RDBECOLIRIC05010	tf-promoter	RDBECOLITFC00152	CysB	CysB-<i>O</i>-acetyl-L-serine DNA-binding transcriptional dual regulator	RDBECOLITUC00493:hslJ	12892888;14663078 
RDBECOLIRIC05011	tf-promoter	RDBECOLITFC00189	CRP	CRP-cyclic-AMP DNA-binding transcriptional dual regulator	RDBECOLITUC02040:nanCMS	15743943;21673794;26843427 
RDBECOLIRIC05012	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC02040:nanCMS	34824476 
RDBECOLIRIC05013	tf-promoter	RDBECOLITFC00027	NagC	NagC	RDBECOLITUC02040:nanCMS	15743943 
RDBECOLIRIC05014	tf-promoter	RDBECOLITFC00154	NanR	DNA-binding transcriptional dual regulator NanR	RDBECOLITUC02040:nanCMS	12890032;15743943;23935044;29529243;34824476 
RDBECOLIRIC05015	tf-promoter	RDBECOLITFC00154	NanR	DNA-binding transcriptional dual regulator NanR	RDBECOLITUC02040:nanCMS	12890032;15743943;23935044;29529243;34824476 
RDBECOLIRIC05016	tf-promoter	RDBECOLITFC00154	NanR	DNA-binding transcriptional dual regulator NanR	RDBECOLITUC02040:nanCMS	12890032;15743943;23935044;29529243;34824476 
